2016-01-05 04:15:00,0.72069,0.7222042045506788,0.71761,0.06604127556952255
2016-01-06 23:45:00,0.70705,0.7057403167339701,0.71621,0.07635433894115223
2016-01-08 12:00:00,0.7022,0.7036638598328606,0.70069,0.06831255134898206
2016-01-11 15:00:00,0.70172,0.6992940488091527,0.70537,0.04122094474830414
2016-01-12 07:45:00,0.6982,0.6967378022199603,0.70278,0.0683902009461957
2016-01-12 19:00:00,0.69798,0.6956348491455169,0.69972,0.042641180122307436
2016-01-14 15:30:00,0.69552,0.6929222834360209,0.70294,0.03849534679288592
2016-01-15 09:30:00,0.6937,0.6913758715948081,0.69892,0.04302688258385725
2016-01-18 13:15:00,0.68863,0.6905687844642644,0.68766,0.05157870915679102
2016-01-18 17:15:00,0.68857,0.6869399065613786,0.69018,0.06134617662443379
2016-01-19 03:00:00,0.68792,0.6893154785082988,0.68696,0.07166000723429856
2016-01-20 18:15:00,0.68583,0.683269759029326,0.69362,0.03905882342538676
2016-01-25 05:15:00,0.70128,0.6999816485440927,0.70273,0.07702074776826899
2016-01-29 05:15:00,0.70979,0.711655614687778,0.70205,0.05360163631596508
2016-01-29 10:15:00,0.71133,0.7137368028519524,0.70812,0.04154889542318792
2016-01-29 14:45:00,0.70916,0.7069566598875663,0.71211,0.04538563948238737
2016-01-29 23:45:00,0.70825,0.7071543227423583,0.71407,0.09126775179694473
2016-02-01 13:00:00,0.70691,0.705420168130166,0.71407,0.06712166790413479
2016-02-02 22:30:00,0.70506,0.7036455178935902,0.7114,0.07069725346601652
2016-02-03 11:30:00,0.7053,0.7073366998170881,0.704,0.049099037158540006
2016-02-05 05:00:00,0.71793,0.7161158758280975,0.72377,0.055123018340653855
2016-02-10 22:15:00,0.71051,0.7121988898727634,0.70417,0.05921049182228704
2016-02-11 06:00:00,0.70843,0.7110424736571026,0.70683,0.03827789793329684
2016-02-11 16:15:00,0.70958,0.7070414458140661,0.71109,0.039392501666539494
2016-02-12 03:00:00,0.71003,0.712109912469478,0.70348,0.048078946334266244
2016-02-12 07:30:00,0.71005,0.7121174559790734,0.70348,0.04836862357031512
2016-02-15 16:30:00,0.71569,0.7172019019056036,0.70658,0.06614185723912985
2016-02-16 15:00:00,0.71548,0.7177065040037308,0.71296,0.04491346066858014
2016-02-18 13:00:00,0.71684,0.7148413788270829,0.71837,0.0500344944580175
2016-02-19 01:00:00,0.71515,0.7140923314131343,0.71684,0.09454757496045876
2016-02-19 12:00:00,0.71093,0.7089711915226731,0.71614,0.05105144334297893
2016-02-23 05:15:00,0.722,0.7241815378776194,0.70792,0.0458392224246518
2016-02-25 03:15:00,0.71691,0.7148639875736253,0.72356,0.04887555848191431
2016-02-29 17:30:00,0.71382,0.7118803755340672,0.72187,0.051556371739160334
2016-03-02 02:15:00,0.71685,0.7185570603606507,0.71328,0.058580236706967416
2016-03-04 06:00:00,0.73592,0.7377941099782112,0.72095,0.053358661531406705
2016-03-07 12:45:00,0.73989,0.7413949196536519,0.73693,0.06644873017462381
2016-03-08 09:45:00,0.74218,0.7401714334805115,0.74833,0.04978675041614695
2016-03-10 02:00:00,0.74665,0.7482391290636472,0.74145,0.0629275508752529
2016-03-10 13:15:00,0.748,0.7465044207080251,0.75134,0.06686372333221707
2016-03-11 09:30:00,0.74885,0.7510924448513464,0.74315,0.044594184753287795
2016-03-11 13:45:00,0.75007,0.7518257653307996,0.74315,0.05695521961039067
2016-03-14 12:15:00,0.75429,0.7562577906639782,0.74315,0.05081841368117512
2016-03-17 23:15:00,0.76378,0.7658034089912252,0.74209,0.04942154573477894
2016-03-18 06:00:00,0.76519,0.7668147563786275,0.7625,0.06154768881995478
2016-03-21 17:00:00,0.75887,0.7568576110794549,0.76724,0.049692183741953805
2016-03-22 04:30:00,0.75888,0.7569361947102937,0.76261,0.05144548197783256
2016-03-22 16:00:00,0.7605,0.7626928674363948,0.75749,0.045602391800028695
2016-03-22 20:15:00,0.76109,0.7627842623518006,0.75889,0.059022736292123956
2016-03-23 07:30:00,0.76126,0.7624770700881564,0.75889,0.08216453676179535
2016-03-24 16:45:00,0.75187,0.7501591703159196,0.76324,0.05845117192583086
2016-03-28 09:45:00,0.75235,0.7533044376179399,0.75115,0.10477374122768211
2016-03-29 00:00:00,0.7541,0.7549620413087528,0.75115,0.116003721613622
2016-03-29 04:00:00,0.7545,0.7554734373711357,0.75363,0.10272874554150858
2016-03-31 00:45:00,0.76685,0.7680321160119037,0.76156,0.08459406605867899
2016-04-01 00:15:00,0.76568,0.7644796844581331,0.77043,0.08331142646412953
2016-04-01 18:15:00,0.76577,0.7626818103007471,0.76965,0.0323814304620581
2016-04-04 07:45:00,0.76317,0.7617224096538734,0.7683,0.0690803170023715
2016-04-04 11:15:00,0.76188,0.7602500479646129,0.7683,0.06135149858949839
2016-04-06 04:45:00,0.75533,0.7530249696035118,0.76436,0.04338337583415725
2016-04-08 10:00:00,0.75385,0.7518102750522037,0.76238,0.04902621802416843
2016-04-15 02:15:00,0.76956,0.7705272218252459,0.76278,0.1033888994125807
2016-04-15 08:45:00,0.77095,0.7722546056379598,0.76871,0.07665151605230519
2016-04-15 15:00:00,0.77034,0.7726699855707434,0.76871,0.04291872072327695
2016-04-15 20:30:00,0.77177,0.7736911448181458,0.76871,0.052052296659505205
2016-04-18 13:30:00,0.77065,0.7733309129929953,0.76509,0.03730072563387144
2016-04-20 21:30:00,0.78067,0.7826473791201619,0.77743,0.05057199147111986
2016-04-22 08:00:00,0.77502,0.7732729980240712,0.78257,0.05724091980310107
2016-04-22 11:00:00,0.77569,0.7722955217812578,0.78257,0.029459608680905074
2016-04-25 13:00:00,0.77099,0.7695055716097722,0.77641,0.06736599802207745
2016-04-27 02:45:00,0.77451,0.7754601001723638,0.7705,0.1052520596341027
2016-04-28 04:30:00,0.75906,0.7570182151974214,0.77553,0.04897675791969407
2016-05-04 10:00:00,0.75115,0.7483823444319504,0.75971,0.036131663619715385
2016-05-04 11:30:00,0.74944,0.7468328954467098,0.75971,0.03835672791633927
2016-05-05 10:15:00,0.74918,0.7509468374541971,0.74499,0.05659830210325727
2016-05-09 00:15:00,0.73555,0.7343431000427608,0.7465,0.08285690905876743
2016-05-10 17:15:00,0.73576,0.7383253282616978,0.73048,0.038981366047016124
2016-05-11 09:30:00,0.73622,0.7379590124911205,0.73288,0.05750389977680142
2016-05-11 23:00:00,0.73749,0.738514072367203,0.73399,0.09764934901341205
2016-05-16 05:00:00,0.72859,0.7261054310956238,0.73467,0.04024843095470792
2016-05-17 18:15:00,0.73385,0.735870422016143,0.72845,0.049494610136400156
2016-05-20 13:30:00,0.72266,0.7240433208580969,0.71827,0.07228980855358118
2016-05-23 01:00:00,0.7228,0.7219291033797707,0.72415,0.11482419115792211
2016-05-24 21:00:00,0.71714,0.7157186495113749,0.72244,0.07035562361309627
2016-05-27 10:45:00,0.72213,0.7207293641418387,0.72416,0.07139614441349221
2016-05-31 19:45:00,0.72332,0.7255150977302798,0.71789,0.04555605822035664
